id,duplicate_of_id,parent_event_id,relevance,updated,title,labels,phq_labels,category,description,start,end,predicted_end,timezone,duration,country,lat,lon,geo,placekey,impact_patterns,predicted_event_spend_total,predicted_event_spend_accommodation,predicted_event_spend_hospitality,predicted_event_spend_transportation,venue_id,venue_name,venue_formatted_address,scope,rank,local_rank,aviation_rank,phq_attendance,state,cancelled,postponed,deleted_reason,first_seen,place_hierarchies,private,brand_safe
7pw5mzWRoXwoZpvjPN,,,,2023-12-09T04:24:51Z,Elf - The Musical,"entertainment,music,performing-arts",,performing-arts,,2023-12-09T00:30:00Z,2023-12-09T00:30:00Z,2023-12-09T02:20:00Z,America/New_York,0,US,40.1222998,-74.0500385,"{""geometry"": {""coordinates"": [-74.0500385, 40.1222998], ""type"": ""Point""}}",1v2qwkie55@628-rb7-grk,,6892,0,4400,2492,H8P8uWYdEsyjjnV9UjW7xd,Algonquin Arts Theatre,"173 Main Street
Manasquan, NJ 08736
United States of America",locality,40,65,,326,active,,,,2023-08-28T01:03:38Z,"6295630>6255149>6252001>5101760>5101305>5100809,6295630>6255149>6252001>5101760>4503355>4504476",False,True
4QqFNJEL4b8cyxTHV6,,,,2023-12-02T20:10:25Z,The Polar Express,"entertainment,performing-arts",movie,performing-arts,,2023-12-02T19:00:00Z,2023-12-02T19:00:00Z,2023-12-02T21:10:00Z,America/New_York,0,US,40.2554825,-74.0041487,"{""geometry"": {""coordinates"": [-74.0041487, 40.2554825], ""type"": ""Point""}}",222-225@628-r7j-92k,,7111,0,4199,2911,6B4FcmURDbmZEScLZLK49P,Axelrod Performing Arts Center,"100 Grant Avenue
Deal, NJ 07723
United States of America",locality,40,66,,332,active,,,,2023-08-28T01:04:46Z,"6295630>6255149>6252001>5101760>5101305>5097172,6295630>6255149>6252001>5101760>5101305>5098278",False,True
FxFRLh2YUeg4hCTQFB,,,,2023-12-03T22:31:05Z,New Jersey Ballet Company: The Nutcracker,"entertainment,performing-arts",general-theatre,performing-arts,,2023-12-03T21:30:00Z,2023-12-03T21:30:00Z,2023-12-03T23:40:00Z,America/New_York,0,US,40.8952346,-73.9747946,"{""geometry"": {""coordinates"": [-73.9747946, 40.8952346], ""type"": ""Point""}}",227-222@627-s5y-pn5,,21823,1450,12406,7966,FJykas7guCZTLfBsfyZSzB,Bergen Performing Arts Center,"30 North Van Brunt Street
Englewood, NJ 07631
United States of America",locality,48,68,,824,active,,,,2023-08-28T01:05:03Z,"6295630>6255149>6252001>5101760>5095598>5097672,6295630>6255149>6252001>5101760>5095598>5098706",False,True
AKJoMfo3e2xa9b977w,,,,2023-12-02T02:24:42Z,New Jersey Symphony: Joshua Bell Leads the New Jersey Symphony,"digital,entertainment,music,performing-arts","concert,general-theatre",performing-arts,"Joshua Bell Leads the New Jersey Symphony Joshua Bell conductor and violin New Jersey Symphony Joshua Bell has earned the adoration of audiences all over the world for his gorgeous violin playing - and he's gaining increasing recognition for his conducting. Both are on vivid display as, first, he stands in the Symphony's spotlight to solo in music of hold-your-breath beauty, Mendelssohn's Violin Concerto. Then, taking the concertmaster's seat, violin still in hand, he'll lead Beethoven's sunniest symphony. Mendelssohn Overture to A Midsummer Night's Dream Mendelssohn Violin Concerto Beethoven Symphony No. 4",2023-12-02T01:00:00Z,2023-12-02T01:00:00Z,2023-12-02T03:30:00Z,America/New_York,0,US,40.7400646,-74.16725329999997,"{""geometry"": {""coordinates"": [-74.16725329999997, 40.7400646], ""type"": ""Point""}}",zzw-223@627-w9q-8qf,,56859,3554,30325,22979,3B5XuLPvjEZzHvaiPVsrX89,New Jersey Performing Arts Center,"1 Center Street
Newark, NJ 07102
United States of America",locality,56,67,,2019,active,,,,2023-08-28T01:06:30Z,6295630>6255149>6252001>5101760>5097707>5101798,False,True
8zLgkgFxEZfk76LT63,,,,2023-12-07T07:06:07Z,The Nutcracker,"entertainment,performing-arts",general-theatre,performing-arts,,2023-12-09T00:00:00Z,2023-12-09T00:00:00Z,2023-12-09T02:10:00Z,America/New_York,0,US,40.3491446,-74.0701199,"{""geometry"": {""coordinates"": [-74.0701199, 40.3491446], ""type"": ""Point""}}",225-227@628-rp7-tqf,,26964,1663,14940,10360,v9f5weW5DheftUsaP3jghP,Hackensack Meridian Health Theatre at the Count Basie Center,"99 Monmouth St
Red Bank, NJ 07701
United States of America",locality,50,71,,945,active,,,,2023-08-28T01:11:52Z,"6295630>6255149>6252001>5101760>5101305>5103159,6295630>6255149>6252001>5101760>5101305>5098278",False,True
BU23cXooU66DF7VnaZ,,,,2023-12-02T02:02:28Z,The Polar Express,"entertainment,performing-arts",movie,performing-arts,,2023-12-02T00:00:00Z,2023-12-02T00:00:00Z,2023-12-02T02:10:00Z,America/New_York,0,US,40.2554825,-74.0041487,"{""geometry"": {""coordinates"": [-74.0041487, 40.2554825], ""type"": ""Point""}}",222-225@628-r7j-92k,,7111,0,4199,2911,6B4FcmURDbmZEScLZLK49P,Axelrod Performing Arts Center,"100 Grant Avenue
Deal, NJ 07723
United States of America",locality,40,66,,332,active,,,,2023-08-28T01:24:36Z,"6295630>6255149>6252001>5101760>5101305>5097172,6295630>6255149>6252001>5101760>5101305>5098278",False,True
CFXFszbvNpSk4FHBHU,,,,2023-12-03T19:23:42Z,The Polar Express,"entertainment,performing-arts",movie,performing-arts,,2023-12-03T18:00:00Z,2023-12-03T18:00:00Z,2023-12-03T20:10:00Z,America/New_York,0,US,40.2554825,-74.0041487,"{""geometry"": {""coordinates"": [-74.0041487, 40.2554825], ""type"": ""Point""}}",222-225@628-r7j-92k,,7111,0,4199,2911,6B4FcmURDbmZEScLZLK49P,Axelrod Performing Arts Center,"100 Grant Avenue
Deal, NJ 07723
United States of America",locality,40,66,,332,active,,,,2023-08-28T01:24:39Z,"6295630>6255149>6252001>5101760>5101305>5097172,6295630>6255149>6252001>5101760>5101305>5098278",False,True
9s5NzVqbCtciwVQUw3,,,,2023-12-10T20:30:32Z,American Repertory Ballet w/ The Nutcracker,"entertainment,performing-arts",general-theatre,performing-arts,,2023-12-16T00:30:00Z,2023-12-16T00:30:00Z,2023-12-16T02:40:00Z,America/New_York,0,US,40.4933388,-74.4447419,"{""geometry"": {""coordinates"": [-74.4447419, 40.4933388], ""type"": ""Point""}}",1tivyfr3oo@628-tnk-grk,,29844,1959,16962,10923,37XY6yyDRvUd3ywcKq3jij5,State Theatre New Jersey,"15 Livingston Avenue
New Brunswick, NJ 08901
United States of America",locality,51,62,,1113,active,,,,2023-08-28T01:26:24Z,6295630>6255149>6252001>5101760>5101160>5101717,False,True
8rbWuwezVdpRzhWiW3,,,,2023-12-10T20:30:32Z,The Polar Express,"entertainment,performing-arts",movie,performing-arts,,2023-12-10T18:00:00Z,2023-12-10T18:00:00Z,2023-12-10T20:10:00Z,America/New_York,0,US,40.2554825,-74.0041487,"{""geometry"": {""coordinates"": [-74.0041487, 40.2554825], ""type"": ""Point""}}",222-225@628-r7j-92k,,7111,0,4199,2911,6B4FcmURDbmZEScLZLK49P,Axelrod Performing Arts Center,"100 Grant Avenue
Deal, NJ 07723
United States of America",locality,40,66,,332,active,,,,2023-08-28T01:28:21Z,"6295630>6255149>6252001>5101760>5101305>5097172,6295630>6255149>6252001>5101760>5101305>5098278",False,True
EFAtF8jXa4jZEyNywv,,,,2023-12-07T04:21:20Z,The Illusionists,"entertainment,performing-arts","family-theatre,circus",performing-arts,,2023-12-07T00:30:00Z,2023-12-07T00:30:00Z,2023-12-07T01:40:00Z,America/New_York,0,US,40.4933388,-74.4447419,"{""geometry"": {""coordinates"": [-74.4447419, 40.4933388], ""type"": ""Point""}}",1tivyfr3oo@628-tnk-grk,,31804,3918,16962,10923,37XY6yyDRvUd3ywcKq3jij5,State Theatre New Jersey,"15 Livingston Avenue
New Brunswick, NJ 08901
United States of America",locality,51,62,,1113,active,,,,2023-08-28T01:46:04Z,6295630>6255149>6252001>5101760>5101160>5101717,False,True
8EGD2fwEsHJJr7cvsU,,,,2023-12-10T22:20:07Z,American Repertory Ballet w/ The Nutcracker,"entertainment,performing-arts",general-theatre,performing-arts,,2023-12-17T22:00:00Z,2023-12-17T22:00:00Z,2023-12-18T00:10:00Z,America/New_York,0,US,40.4933388,-74.4447419,"{""geometry"": {""coordinates"": [-74.4447419, 40.4933388], ""type"": ""Point""}}",1tivyfr3oo@628-tnk-grk,,29844,1959,16962,10923,37XY6yyDRvUd3ywcKq3jij5,State Theatre New Jersey,"15 Livingston Avenue
New Brunswick, NJ 08901
United States of America",locality,51,62,,1113,active,,,,2023-08-28T01:46:05Z,6295630>6255149>6252001>5101760>5101160>5101717,False,True
5kz2geP47f99Fg4j83,,,,2023-12-07T05:13:47Z,Black Nativity,"entertainment,music,performing-arts",,performing-arts,,2023-12-30T21:00:00Z,2023-12-30T21:00:00Z,2023-12-30T22:50:00Z,America/New_York,0,US,40.3491446,-74.0701199,"{""geometry"": {""coordinates"": [-74.0701199, 40.3491446], ""type"": ""Point""}}",225-227@628-rp7-tqf,,26964,1663,14940,10360,v9f5weW5DheftUsaP3jghP,Hackensack Meridian Health Theatre at the Count Basie Center,"99 Monmouth St
Red Bank, NJ 07701
United States of America",locality,50,71,,945,active,,,,2023-08-28T01:46:20Z,"6295630>6255149>6252001>5101760>5101305>5103159,6295630>6255149>6252001>5101760>5101305>5098278",False,True
E9t5nSVQxnHhpYWBHE,,,,2023-12-03T03:09:21Z,A Magical Cirque Christmas,"entertainment,performing-arts","family-theatre,lifestyle",performing-arts,,2023-12-03T01:00:00Z,2023-12-03T01:00:00Z,2023-12-03T02:10:00Z,America/New_York,0,US,40.7943705,-74.4778862,"{""geometry"": {""coordinates"": [-74.4778862, 40.7943705], ""type"": ""Point""}}",12ulxricgz@627-v7f-wc5,,33334,4080,17878,11375,Qm9EEkvm3A4FbtZQ4mBd33,The Community Theatre at Mayo Center for the Performing Arts,"100 South Street
Morristown, NJ 07960
United States of America",locality,51,72,,1159,active,,,,2023-08-28T01:46:54Z,6295630>6255149>6252001>5101760>5101405>5101427,False,True
BkxqxgqM2N342RBG4f,,,,2023-12-10T07:11:56Z,The Polar Express,"entertainment,performing-arts",movie,performing-arts,,2023-12-10T22:00:00Z,2023-12-10T22:00:00Z,2023-12-11T00:10:00Z,America/New_York,0,US,40.2554825,-74.0041487,"{""geometry"": {""coordinates"": [-74.0041487, 40.2554825], ""type"": ""Point""}}",222-225@628-r7j-92k,,7111,0,4199,2911,6B4FcmURDbmZEScLZLK49P,Axelrod Performing Arts Center,"100 Grant Avenue
Deal, NJ 07723
United States of America",locality,40,66,,332,active,,,,2023-08-28T01:46:57Z,"6295630>6255149>6252001>5101760>5101305>5097172,6295630>6255149>6252001>5101760>5101305>5098278",False,True
ETr2BwoBhBqwbgtXG9,,,,2023-12-02T22:31:29Z,New Jersey Ballet Company: The Nutcracker,"entertainment,performing-arts",general-theatre,performing-arts,,2023-12-02T21:30:00Z,2023-12-02T21:30:00Z,2023-12-02T23:40:00Z,America/New_York,0,US,40.8952346,-73.9747946,"{""geometry"": {""coordinates"": [-73.9747946, 40.8952346], ""type"": ""Point""}}",227-222@627-s5y-pn5,,21823,1450,12406,7966,FJykas7guCZTLfBsfyZSzB,Bergen Performing Arts Center,"30 North Van Brunt Street
Englewood, NJ 07631
United States of America",locality,48,68,,824,active,,,,2023-08-28T02:06:34Z,"6295630>6255149>6252001>5101760>5095598>5097672,6295630>6255149>6252001>5101760>5095598>5098706",False,True
5BY5wdR2PoCRfMfJfr,,,,2023-12-10T12:57:18Z,American Repertory Ballet w/ The Nutcracker,"entertainment,performing-arts",general-theatre,performing-arts,,2023-12-16T19:00:00Z,2023-12-16T19:00:00Z,2023-12-16T21:10:00Z,America/New_York,0,US,40.4933388,-74.4447419,"{""geometry"": {""coordinates"": [-74.4447419, 40.4933388], ""type"": ""Point""}}",1tivyfr3oo@628-tnk-grk,,29844,1959,16962,10923,37XY6yyDRvUd3ywcKq3jij5,State Theatre New Jersey,"15 Livingston Avenue
New Brunswick, NJ 08901
United States of America",locality,51,62,,1113,active,,,,2023-08-28T02:17:42Z,6295630>6255149>6252001>5101760>5101160>5101717,False,True
7gKvQBT9sft3vRWgZq,,,,2023-12-07T06:50:06Z,The Nutcracker,"entertainment,performing-arts",general-theatre,performing-arts,,2023-12-10T18:00:00Z,2023-12-10T18:00:00Z,2023-12-10T20:10:00Z,America/New_York,0,US,40.3491446,-74.0701199,"{""geometry"": {""coordinates"": [-74.0701199, 40.3491446], ""type"": ""Point""}}",225-227@628-rp7-tqf,,26964,1663,14940,10360,v9f5weW5DheftUsaP3jghP,Hackensack Meridian Health Theatre at the Count Basie Center,"99 Monmouth St
Red Bank, NJ 07701
United States of America",locality,50,71,,945,active,,,,2023-08-28T02:20:26Z,"6295630>6255149>6252001>5101760>5101305>5103159,6295630>6255149>6252001>5101760>5101305>5098278",False,True
9ZupswHpppdzCuQYjM,,,,2023-12-03T02:14:30Z,The Polar Express,"entertainment,performing-arts",movie,performing-arts,,2023-12-03T00:00:00Z,2023-12-03T00:00:00Z,2023-12-03T02:10:00Z,America/New_York,0,US,40.2554825,-74.0041487,"{""geometry"": {""coordinates"": [-74.0041487, 40.2554825], ""type"": ""Point""}}",222-225@628-r7j-92k,,7111,0,4199,2911,6B4FcmURDbmZEScLZLK49P,Axelrod Performing Arts Center,"100 Grant Avenue
Deal, NJ 07723
United States of America",locality,40,66,,332,active,,,,2023-08-28T02:28:27Z,"6295630>6255149>6252001>5101760>5101305>5097172,6295630>6255149>6252001>5101760>5101305>5098278",False,True
D6UCbnVubETxLnxtVB,,,,2023-12-09T03:32:01Z,The Polar Express,"entertainment,performing-arts",movie,performing-arts,,2023-12-09T00:00:00Z,2023-12-09T00:00:00Z,2023-12-09T02:10:00Z,America/New_York,0,US,40.2554825,-74.0041487,"{""geometry"": {""coordinates"": [-74.0041487, 40.2554825], ""type"": ""Point""}}",222-225@628-r7j-92k,,7111,0,4199,2911,6B4FcmURDbmZEScLZLK49P,Axelrod Performing Arts Center,"100 Grant Avenue
Deal, NJ 07723
United States of America",locality,40,66,,332,active,,,,2023-08-28T02:29:55Z,"6295630>6255149>6252001>5101760>5101305>5097172,6295630>6255149>6252001>5101760>5101305>5098278",False,True
9BHZFqU4aV9LuXG7XV,,,,2023-12-03T23:03:58Z,The Polar Express,"entertainment,performing-arts",movie,performing-arts,,2023-12-03T22:00:00Z,2023-12-03T22:00:00Z,2023-12-04T00:10:00Z,America/New_York,0,US,40.2554825,-74.0041487,"{""geometry"": {""coordinates"": [-74.0041487, 40.2554825], ""type"": ""Point""}}",222-225@628-r7j-92k,,7111,0,4199,2911,6B4FcmURDbmZEScLZLK49P,Axelrod Performing Arts Center,"100 Grant Avenue
Deal, NJ 07723
United States of America",locality,40,66,,332,active,,,,2023-08-28T02:32:20Z,"6295630>6255149>6252001>5101760>5101305>5097172,6295630>6255149>6252001>5101760>5101305>5098278",False,True
FbSXqEUbWGazTs9UyX,,,,2023-11-01T04:57:22Z,Salute To Vienna,"entertainment,music,performing-arts",general-theatre,performing-arts,,2023-12-31T22:00:00Z,2023-12-31T22:00:00Z,2024-01-01T00:10:00Z,America/New_York,0,US,40.4933388,-74.4447419,"{""geometry"": {""coordinates"": [-74.4447419, 40.4933388], ""type"": ""Point""}}",1tivyfr3oo@628-tnk-grk,,29844,1959,16962,10923,37XY6yyDRvUd3ywcKq3jij5,State Theatre New Jersey,"15 Livingston Avenue
New Brunswick, NJ 08901
United States of America",locality,51,62,,1113,active,,,,2023-08-28T02:35:20Z,6295630>6255149>6252001>5101760>5101160>5101717,False,True
8PbgHrj68nyo6SqGwD,,,,2023-12-03T19:24:44Z,New Jersey Ballet Company: The Nutcracker,"entertainment,performing-arts",general-theatre,performing-arts,,2023-12-03T18:00:00Z,2023-12-03T18:00:00Z,2023-12-03T20:10:00Z,America/New_York,0,US,40.8952346,-73.9747946,"{""geometry"": {""coordinates"": [-73.9747946, 40.8952346], ""type"": ""Point""}}",227-222@627-s5y-pn5,,21823,1450,12406,7966,FJykas7guCZTLfBsfyZSzB,Bergen Performing Arts Center,"30 North Van Brunt Street
Englewood, NJ 07631
United States of America",locality,48,68,,824,active,,,,2023-08-28T02:35:30Z,"6295630>6255149>6252001>5101760>5095598>5097672,6295630>6255149>6252001>5101760>5095598>5098706",False,True
3yTnHc4bz3AWgumyDD,,,,2023-12-09T20:37:29Z,The Polar Express,"entertainment,performing-arts",movie,performing-arts,,2023-12-09T19:00:00Z,2023-12-09T19:00:00Z,2023-12-09T21:10:00Z,America/New_York,0,US,40.2554825,-74.0041487,"{""geometry"": {""coordinates"": [-74.0041487, 40.2554825], ""type"": ""Point""}}",222-225@628-r7j-92k,,7111,0,4199,2911,6B4FcmURDbmZEScLZLK49P,Axelrod Performing Arts Center,"100 Grant Avenue
Deal, NJ 07723
United States of America",locality,40,66,,332,active,,,,2023-08-28T02:50:38Z,"6295630>6255149>6252001>5101760>5101305>5097172,6295630>6255149>6252001>5101760>5101305>5098278",False,True
HXSe2MSQPfA7zjoXLW,,,,2023-12-10T06:42:47Z,Cirque Musica Holiday Wonderland,"entertainment,performing-arts","circus,general-theatre,family-theatre",performing-arts,"The venue reserves the right to implement security procedures designed to protect the experience for all of our customers. Cirque Musica Holiday Wonderland is a must-see holiday event to usher in the magic of the season. Igniting joy and wonder to the Tropicana Showroom, Wonderland is a musical journey that will transport audiences to a magical land far away for a fun-filled holiday-themed show experience they will never forget. Audiences will be dazzled by the acrobats, aerialists, hilarious hijinks, and holiday cheer. The show blends the spellbinding grace and daredevil athleticism of today's greatest circus performers with a musical mix of timeless seasonal favorites. Cirque Musica Holiday Wonderland is an unforgettable experience for the entire family to enjoy a world-class circus experience infused with the holiday classics we all love. Create memories you will cherish forever at Cirque Musica Holiday Wonderland!",2023-12-10T01:00:00Z,2023-12-10T01:00:00Z,2023-12-10T02:40:00Z,America/New_York,0,US,39.3527739457,-74.4448716282,"{""geometry"": {""coordinates"": [-74.4448716282, 39.3527739457], ""type"": ""Point""}}",223-222@628-nmj-3dv,,53253,6492,27292,19467,jYnAeJb5CBLeLYrGULs6XG,Tropicana Showroom,"2831 Boardwalk
Atlantic City, NJ 08401
United States of America",locality,55,67,,1844,active,,,,2023-08-28T03:26:58Z,"6295630>6255149>6252001>5101760>4500561>4501195,6295630>6255149>6252001>5101760>4500561>4502962",False,True
Bk86CzfZhNNHYNLh5g,,,,2023-12-10T09:17:20Z,Elf - The Musical,"entertainment,music,performing-arts",,performing-arts,,2023-12-16T00:30:00Z,2023-12-16T00:30:00Z,2023-12-16T02:20:00Z,America/New_York,0,US,40.1222998,-74.0500385,"{""geometry"": {""coordinates"": [-74.0500385, 40.1222998], ""type"": ""Point""}}",1v2qwkie55@628-rb7-grk,,6892,0,4400,2492,H8P8uWYdEsyjjnV9UjW7xd,Algonquin Arts Theatre,"173 Main Street
Manasquan, NJ 08736
United States of America",locality,40,65,,326,active,,,,2023-08-28T03:34:24Z,"6295630>6255149>6252001>5101760>5101305>5100809,6295630>6255149>6252001>5101760>4503355>4504476",False,True
78NzxBD4to7qmqa6uy,,,,2023-12-10T21:34:45Z,Cirque Musica Holiday Wonderland,"entertainment,performing-arts","circus,general-theatre,family-theatre",performing-arts,"The venue reserves the right to implement security procedures designed to protect the experience for all of our customers. Cirque Musica Holiday Wonderland is a must-see holiday event to usher in the magic of the season. Igniting joy and wonder to the Tropicana Showroom, Wonderland is a musical journey that will transport audiences to a magical land far away for a fun-filled holiday-themed show experience they will never forget. Audiences will be dazzled by the acrobats, aerialists, hilarious hijinks, and holiday cheer. The show blends the spellbinding grace and daredevil athleticism of today's greatest circus performers with a musical mix of timeless seasonal favorites. Cirque Musica Holiday Wonderland is an unforgettable experience for the entire family to enjoy a world-class circus experience infused with the holiday classics we all love. Create memories you will cherish forever at Cirque Musica Holiday Wonderland!",2023-12-10T20:00:00Z,2023-12-10T20:00:00Z,2023-12-10T21:40:00Z,America/New_York,0,US,39.3527739457,-74.4448716282,"{""geometry"": {""coordinates"": [-74.4448716282, 39.3527739457], ""type"": ""Point""}}",223-222@628-nmj-3dv,,53253,6492,27292,19467,jYnAeJb5CBLeLYrGULs6XG,Tropicana Showroom,"2831 Boardwalk
Atlantic City, NJ 08401
United States of America",locality,55,67,,1844,active,,,,2023-08-28T03:39:00Z,"6295630>6255149>6252001>5101760>4500561>4501195,6295630>6255149>6252001>5101760>4500561>4502962",False,True
4NabZmd8iinmLer9nL,,,,2023-12-02T20:45:51Z,Elf - The Musical,"entertainment,music,performing-arts",,performing-arts,,2023-12-02T19:00:00Z,2023-12-02T19:00:00Z,2023-12-02T20:50:00Z,America/New_York,0,US,40.1222998,-74.0500385,"{""geometry"": {""coordinates"": [-74.0500385, 40.1222998], ""type"": ""Point""}}",1v2qwkie55@628-rb7-grk,,6892,0,4400,2492,H8P8uWYdEsyjjnV9UjW7xd,Algonquin Arts Theatre,"173 Main Street
Manasquan, NJ 08736
United States of America",locality,40,65,,326,active,,,,2023-08-28T03:40:02Z,"6295630>6255149>6252001>5101760>5101305>5100809,6295630>6255149>6252001>5101760>4503355>4504476",False,True
CEfq7uTNEs7zgZpQWH,,,,2023-12-10T01:56:52Z,Elf - The Musical,"entertainment,music,performing-arts",,performing-arts,,2023-12-10T00:30:00Z,2023-12-10T00:30:00Z,2023-12-10T02:20:00Z,America/New_York,0,US,40.1222998,-74.0500385,"{""geometry"": {""coordinates"": [-74.0500385, 40.1222998], ""type"": ""Point""}}",1v2qwkie55@628-rb7-grk,,6892,0,4400,2492,H8P8uWYdEsyjjnV9UjW7xd,Algonquin Arts Theatre,"173 Main Street
Manasquan, NJ 08736
United States of America",locality,40,65,,326,active,,,,2023-08-28T03:40:02Z,"6295630>6255149>6252001>5101760>5101305>5100809,6295630>6255149>6252001>5101760>4503355>4504476",False,True
3TRaaEgcrAEX6ZDVzs,,,,2023-12-02T21:15:55Z,A Magical Cirque Christmas,"entertainment,performing-arts","family-theatre,lifestyle",performing-arts,,2023-12-02T20:00:00Z,2023-12-02T20:00:00Z,2023-12-02T21:10:00Z,America/New_York,0,US,40.7943705,-74.4778862,"{""geometry"": {""coordinates"": [-74.4778862, 40.7943705], ""type"": ""Point""}}",12ulxricgz@627-v7f-wc5,,33334,4080,17878,11375,Qm9EEkvm3A4FbtZQ4mBd33,The Community Theatre at Mayo Center for the Performing Arts,"100 South Street
Morristown, NJ 07960
United States of America",locality,51,72,,1159,active,,,,2023-08-28T03:42:44Z,6295630>6255149>6252001>5101760>5101405>5101427,False,True
9Z4whyb6s5R7g4CdBg,,,,2023-12-07T05:49:28Z,The Nutcracker,"entertainment,performing-arts",general-theatre,performing-arts,,2023-12-09T22:00:00Z,2023-12-09T22:00:00Z,2023-12-10T00:10:00Z,America/New_York,0,US,40.3491446,-74.0701199,"{""geometry"": {""coordinates"": [-74.0701199, 40.3491446], ""type"": ""Point""}}",225-227@628-rp7-tqf,,26964,1663,14940,10360,v9f5weW5DheftUsaP3jghP,Hackensack Meridian Health Theatre at the Count Basie Center,"99 Monmouth St
Red Bank, NJ 07701
United States of America",locality,50,71,,945,active,,,,2023-08-28T03:43:11Z,"6295630>6255149>6252001>5101760>5101305>5103159,6295630>6255149>6252001>5101760>5101305>5098278",False,True
H5YJ6oQCjddb3wk7F3,,,,2023-12-10T08:19:16Z,A Magical Cirque Christmas,"entertainment,performing-arts","family-theatre,circus,general-theatre",performing-arts,,2023-12-02T00:30:00Z,2023-12-02T00:30:00Z,2023-12-02T01:40:00Z,America/New_York,0,US,40.4933388,-74.4447419,"{""geometry"": {""coordinates"": [-74.4447419, 40.4933388], ""type"": ""Point""}}",1tivyfr3oo@628-tnk-grk,,45720,5633,24383,15702,37XY6yyDRvUd3ywcKq3jij5,State Theatre New Jersey,"15 Livingston Avenue
New Brunswick, NJ 08901
United States of America",locality,54,65,,1600,active,,,,2023-08-28T03:46:07Z,6295630>6255149>6252001>5101760>5101160>5101717,False,True
B3wbKCT5rr89DmyQHn,,,,2023-12-10T03:45:16Z,American Repertory Ballet w/ The Nutcracker,"entertainment,performing-arts",general-theatre,performing-arts,,2023-12-17T00:00:00Z,2023-12-17T00:00:00Z,2023-12-17T02:10:00Z,America/New_York,0,US,40.4933388,-74.4447419,"{""geometry"": {""coordinates"": [-74.4447419, 40.4933388], ""type"": ""Point""}}",1tivyfr3oo@628-tnk-grk,,29844,1959,16962,10923,37XY6yyDRvUd3ywcKq3jij5,State Theatre New Jersey,"15 Livingston Avenue
New Brunswick, NJ 08901
United States of America",locality,51,62,,1113,active,,,,2023-08-28T03:48:19Z,6295630>6255149>6252001>5101760>5101160>5101717,False,True
CgoRozV76Md2kCVsj8,,,,2023-12-07T06:32:36Z,This Is Important Live!,"entertainment,performing-arts",,performing-arts,,2023-12-07T01:00:00Z,2023-12-07T01:00:00Z,2023-12-07T02:50:00Z,America/New_York,0,US,40.7400646,-74.16725329999997,"{""geometry"": {""coordinates"": [-74.16725329999997, 40.7400646], ""type"": ""Point""}}",zzw-223@627-w9q-8qf,,56859,3554,30325,22979,3B5XuLPvjEZzHvaiPVsrX89,New Jersey Performing Arts Center,"1 Center Street
Newark, NJ 07102
United States of America",locality,56,67,,2019,active,,,,2023-08-28T03:48:27Z,6295630>6255149>6252001>5101760>5097707>5101798,False,True
973scwBwQzNVxpAFqF,,,,2023-12-09T01:56:13Z,The Polar Express,"entertainment,performing-arts",movie,performing-arts,,2023-12-10T00:00:00Z,2023-12-10T00:00:00Z,2023-12-10T02:10:00Z,America/New_York,0,US,40.2554825,-74.0041487,"{""geometry"": {""coordinates"": [-74.0041487, 40.2554825], ""type"": ""Point""}}",222-225@628-r7j-92k,,7111,0,4199,2911,6B4FcmURDbmZEScLZLK49P,Axelrod Performing Arts Center,"100 Grant Avenue
Deal, NJ 07723
United States of America",locality,40,66,,332,active,,,,2023-08-28T03:49:01Z,"6295630>6255149>6252001>5101760>5101305>5097172,6295630>6255149>6252001>5101760>5101305>5098278",False,True
9dYJpgBQ7dXtdqH6JG,,,,2023-12-09T04:25:17Z,Urban Heat and rare dm,"concert,music","rock,electronic",concerts,,2023-12-09T03:00:00Z,2023-12-09T03:00:00Z,2023-12-09T07:10:00Z,America/New_York,0,US,40.730359,-74.171436,"{""geometry"": {""coordinates"": [-74.171436, 40.730359], ""type"": ""Point""}}",224-222@627-w9q-ty9,,12992,2458,5992,4541,AvjADsJ3TDEHZcxu24LDbr,QXT's,"248 Mulberry St
Newark, NJ 07102",locality,42,53,,399,active,,,,2023-08-29T00:34:32Z,6295630>6255149>6252001>5101760>5097707>5101798,False,True
DYrNMxYwCSFXNyGPve,,,,2023-12-09T03:54:09Z,"Earth, Wind & Fire","concert,music","hip-hop-and-rnb-and-soul,jazz-and-classical,electronic",concerts,,2023-12-09T01:00:00Z,2023-12-09T01:00:00Z,2023-12-09T05:30:00Z,America/New_York,0,US,39.35999,-74.42124,"{""geometry"": {""coordinates"": [-74.42124, 39.35999], ""type"": ""Point""}}",zzw-222@628-nmg-8jv,,337674,67710,197334,72629,gz7xPab8LwAyDXu7SH6VvL,Mark G Etess Arena at Hard Rock Hotel & Casino,"1000 Boardwalk
Atlantic City, NJ 08401
United States of America",locality,64,80,,5128,active,,,,2023-08-29T01:24:27Z,"6295630>6255149>6252001>5101760>4500561>4500546,6295630>6255149>6252001>5101760>4500561>4502962",False,True
